ProteinName	log2(A,B)	AveExpr	t	P.Value	q	B
P39173_ECOLI	1.81163535334171	9.3671320872789	-55.4096126410484	1.2577377769684e-08	1.94769678604821e-07	11.0049887087754
P0A825_ECOLI	1.78956374351059	9.67557382045728	-55.2956071765558	1.27173158128093e-08	1.96003369778464e-07	10.9929515098782
P00961_ECOLI	1.812133443298	9.81542803328127	-55.1777542905251	1.28639211971437e-08	1.97327696854299e-07	10.9804777656366
P41409_ECOLI	1.75224114936911	8.1563994200363	-55.0873488518776	1.29777421036456e-08	1.98139048455659e-07	10.9708881379164
P0AET2_ECOLI	1.8055909103595	8.8187695977764	-55.0339623804687	1.30455166564004e-08	1.9824308489072e-07	10.9652166699298
P0A9Q5_ECOLI	1.72548781029232	7.44856153818113	-54.8163363601632	1.33261727636858e-08	2.0156611082561e-07	10.9420311971962
P0AG27_ECOLI	1.83363746219622	7.88857712611599	-54.4260670837769	1.38476161629034e-08	2.08483554452601e-07	10.9001845045711
P77735_ECOLI	1.74756083301932	8.72849327666457	-54.0134859844889	1.44253935793323e-08	2.16181474285663e-07	10.8555666084887
P38821_YEAST	-1.10175512588352	6.76957065508662	53.9535089195976	1.45117446667854e-08	2.1647795255223e-07	10.8490477486068
P0A8M0_ECOLI	1.70875135122322	8.64664067277271	-53.8398503833959	1.46770698739665e-08	2.17517299650792e-07	10.8366713381995
P0A805_ECOLI	1.79564064758361	8.95078720600943	-53.8138569609128	1.47151924733008e-08	2.17517299650792e-07	10.8338366522044
P0AFW2_ECOLI	1.844731755528	10.3801245422415	-53.4134561456836	1.53175268542204e-08	2.25396368008709e-07	10.7899710457308
P0ACF8_ECOLI	1.86761017973013	10.7075310292848	-53.195905255961	1.56570391495209e-08	2.28988862847594e-07	10.765978493255
P0A9Q9_ECOLI	1.7173000834707	8.79030409306129	-53.1672026661745	1.57024958225749e-08	2.28988862847594e-07	10.7628046143129
P0AC41_ECOLI	1.80992954109259	8.42440236476075	-53.0971164703999	1.58141513466243e-08	2.29587590085813e-07	10.7550463341425
P68767_ECOLI	1.88311847321682	7.71905511418699	-52.995794100228	1.59772383815074e-08	2.30924352074054e-07	10.7438095091635
P0AEQ3_ECOLI	1.69033916732765	7.86244922340609	-52.8561361240141	1.62053102584258e-08	2.33184375930976e-07	10.7282807105497
P0AC62_ECOLI	1.6210795332129	8.38390512450453	-52.714462980723	1.64406276088788e-08	2.35528286273453e-07	10.7124796716697
P0A6T9_ECOLI	1.92942501770183	9.29181089636449	-52.6110296358585	1.66149899149056e-08	2.36982224575758e-07	10.700912798729
P0AFG0_ECOLI	1.8456019040093	8.90252270161837	-52.4936604716343	1.68155067341326e-08	2.38794881656765e-07	10.6877558908117
P38011_YEAST	-1.02510307954003	11.3733474077676	52.3565791865635	1.70533439707496e-08	2.41050271689444e-07	10.6723465647036
P00864_ECOLI	1.86786483593892	8.53689187521352	-52.2994415433769	1.7153654539125e-08	2.41050271689444e-07	10.6659100721755
P00931_YEAST	-0.97998974042844	9.69470477613242	52.2750448036641	1.71966983493084e-08	2.41050271689444e-07	10.6631593545104
P38489_ECOLI	1.7206432443346	8.0785496583133	-52.1279200617263	1.74590059344641e-08	2.43676769523078e-07	10.6465399381443
P00956_ECOLI	1.75429002566823	9.15608777545146	-52.0733079280815	1.75575787961962e-08	2.44005325834316e-07	10.6403572204793
P09372_ECOLI	1.68655072760735	10.064077372424	-51.9490097366482	1.77844029224741e-08	2.45787928285659e-07	10.6262575734112
P0ACF4_ECOLI	1.75921493118975	10.9858754058316	-51.9204506847778	1.78370083257736e-08	2.45787928285659e-07	10.6230125588326
P38013_YEAST	-1.00811038416553	12.6439416245661	51.5792493157929	1.84799862025135e-08	2.53573481563603e-07	10.5840853112746
Q00764_YEAST	-1.03866973275224	8.72835413757331	51.3707472801538	1.88864286650883e-08	2.56840064314912e-07	10.5601527059896
P00942_YEAST	-1.04387060312643	12.8713501824322	51.3504371327502	1.89265837921289e-08	2.56840064314912e-07	10.557815520156
P00363_ECOLI	1.79438209583349	9.3006431172694	-51.3145510890863	1.89977816685291e-08	2.56840064314912e-07	10.5536833662828
P77717_ECOLI	1.69521231219823	8.9955943336139	-51.29637436173	1.90339654058714e-08	2.56840064314912e-07	10.5515891229913
P0A6S7_ECOLI	1.82601228200415	7.38657061611426	-51.0525815723495	1.95272603349095e-08	2.62407647145148e-07	10.5234184518662
P0ADV7_ECOLI	1.90927746872058	7.4386253194301	-50.9071150721659	1.98288201436505e-08	2.65363469576755e-07	10.5065365448344
P15288_ECOLI	1.74313767311005	9.49927279638012	-50.8274124966184	1.99963883034005e-08	2.65758152495816e-07	10.4972635027124
Q2M7R5_ECOLI	1.76260408581714	7.86884883426995	-50.81541601803	2.00217550312039e-08	2.65758152495816e-07	10.4958663346902
P0AG86_ECOLI	1.73585751775369	9.69212386485117	-50.7309261708663	2.02014945802197e-08	2.67053903962904e-07	10.4860156113627
P0AA10_ECOLI	1.78677281291624	9.97058409079856	-50.402188246735	2.0919285254497e-08	2.74638939932684e-07	10.4475098371366
P49723_YEAST	-0.985348020309926	13.7852428846829	50.3685165305021	2.09945002364892e-08	2.74638939932684e-07	10.4435497160623
P0AF93_ECOLI	1.71235294026215	11.1635092741159	-50.3532858892908	2.1028627319569e-08	2.74638939932684e-07	10.4417574584555
P0A707_ECOLI	1.71747366543458	9.80454542529825	-50.2718138832611	2.12123012684313e-08	2.75929614899754e-07	10.4321598346628
P39177_ECOLI	1.90808351338607	9.28139656503481	-50.2312740799811	2.13044042967966e-08	2.76023596705906e-07	10.4273775642957
P35340_ECOLI	1.84408522906074	8.72953702418606	-49.8829752930105	2.21155581445887e-08	2.85396012246835e-07	10.3861095657472
P0A6G7_ECOLI	1.66775354443274	9.3399810711162	-49.702271041841	2.25508080296027e-08	2.89862560127542e-07	10.3645702381339
P0ADZ4_ECOLI	1.85915580801461	11.2181739168696	-49.576530703963	2.2859667271284e-08	2.920681198156e-07	10.3495301184691
P0AG84_ECOLI	1.79715957402809	8.62547063343475	-49.5415148982832	2.2946568469159e-08	2.920681198156e-07	10.345334115553
P37636_ECOLI	1.83482051545379	7.25282067496222	-49.5233385815273	2.29918323102072e-08	2.920681198156e-07	10.3431546958503
P07813_ECOLI	1.85946373451885	9.31922515416794	-49.4575392075198	2.3156577755126e-08	2.93016306846964e-07	10.3352575021716
P48589_YEAST	-1.02371865203723	11.7357139349305	49.3971671871974	2.33089668109266e-08	2.93520982184118e-07	10.3280012523191
P05756_YEAST	-1.04382849801105	11.6252424116042	49.3703737702627	2.33769785933846e-08	2.93520982184118e-07	10.3247776826404
P23830_ECOLI	1.899482505455	5.904206392215	-49.2195447481336	2.37642588933672e-08	2.96753748804963e-07	10.306594225923
P07256_YEAST	-0.933458334843667	10.2101667123952	49.1907927182435	2.38389453848415e-08	2.96753748804963e-07	10.3031208411977
P0C0L2_ECOLI	1.91150649415392	10.2960340151749	-49.1642251972042	2.39082048545204e-08	2.96753748804963e-07	10.2999093198637
P15624_YEAST	-0.969018422758777	8.99115560148175	49.0526377892483	2.42017221981691e-08	2.99254755089148e-07	10.2863990673372
P0ABK5_ECOLI	1.85243698945379	9.19364349466901	-48.9888350091363	2.43714671391581e-08	3.00212163395993e-07	10.2786586808226
P0AGE6_ECOLI	1.86668588263514	7.3645915951648	-48.9352976937622	2.45149910845991e-08	3.00840569838174e-07	10.2721549041244
P09938_YEAST	-0.993323185528924	13.0604565749633	48.7953188258732	2.48950100221668e-08	3.03753882991064e-07	10.2551121646052
P00447_YEAST	-1.02756222139951	11.6276266399685	48.7792051772331	2.49392025702996e-08	3.03753882991064e-07	10.2531467594665
P0ABA0_ECOLI	1.79387621985323	8.34799995630912	-48.676629449529	2.52227126125313e-08	3.04236216668562e-07	10.2406182928836
P04840_YEAST	-0.981364963359802	11.6792090535654	48.6674391664522	2.52482997360588e-08	3.04236216668562e-07	10.2394943537627
P0AFU8_ECOLI	1.98850123847644	7.03242142496833	-48.6634325154046	2.52594644835522e-08	3.04236216668562e-07	10.2390042797617
P0ADB1_ECOLI	1.8124232415787	10.7323397451954	-48.6086546769981	2.5412694418546e-08	3.04289038018014e-07	10.2322995658624
Q12159_YEAST	-0.954356554186891	9.69809460107993	48.5950257382976	2.54509896497232e-08	3.04289038018014e-07	10.2306300866733
P38764_YEAST	-1.03193556052777	7.98763561167315	48.4122140337839	2.59713346822932e-08	3.09372821929735e-07	10.2081855095284
P75818_ECOLI	1.87631340595071	9.45992451588556	-48.2897212285907	2.6327052814363e-08	3.10105776931797e-07	10.1930931828974
Q12447_YEAST	-0.92237533132972	8.48078074555981	48.2456780834829	2.64563634253048e-08	3.10105776931797e-07	10.1876561179131
P0A7Z0_ECOLI	1.82100985732822	8.5594605497847	-48.2398902043827	2.64734125473617e-08	3.10105776931797e-07	10.1869411979517
P47143_YEAST	-0.9467338493812	9.58771682554964	48.2211894641395	2.65285876607724e-08	3.10105776931797e-07	10.1846306203569
P54839_YEAST	-0.951466704749409	11.0063121920246	48.1980604019245	2.65970168862957e-08	3.10105776931797e-07	10.1817715076184
P07149_YEAST	-0.944687732331928	10.5073647396974	48.1726055919666	2.66725690418573e-08	3.10105776931797e-07	10.1786231152662
P00330_YEAST	-0.9989677751906	13.9343255207374	48.1632590029916	2.67003743975717e-08	3.10105776931797e-07	10.1774666084254
P31539_YEAST	-0.919794323808546	9.8338962689009	48.052661993291	2.70320146951806e-08	3.12840255475898e-07	10.1637626543371
P15180_YEAST	-0.960549362838137	10.6454768581559	47.9867770953962	2.72319006673251e-08	3.13601609180276e-07	10.1555820984335
P02413_ECOLI	1.89988947974791	10.9522209800179	-47.9675153375488	2.729066894158e-08	3.13601609180276e-07	10.1531880945713
P12709_YEAST	-0.987455718283295	11.4172362040089	47.7860700793958	2.78517081193256e-08	3.18541385952013e-07	10.1305836041442
P32471_YEAST	-0.956930837179025	11.9159148397729	47.765411145144	2.79164498758683e-08	3.18541385952013e-07	10.1280038110618
P05694_YEAST	-0.959065295029804	10.3845204375085	47.6701294793871	2.82173660159156e-08	3.20849210782369e-07	10.1160892737655
P69739_ECOLI	2.11905670567873	7.30465801615363	-47.6238320799039	2.83649686905214e-08	3.21403756730229e-07	10.110290362721
P14126_YEAST	-0.982018399100561	11.2170193379819	47.4781006087228	2.88355929906948e-08	3.24737146830775e-07	10.0919957039082
P20459_YEAST	-0.98978947662356	10.1865192232476	47.4709669736045	2.88588669846538e-08	3.24737146830775e-07	10.0910985574094
P46655_YEAST	-0.922933258478013	10.0083526305598	47.4053009754035	2.90741563054185e-08	3.26031573466279e-07	10.0828331208063
P32582_YEAST	-0.949662868533238	9.73511524785138	47.2513861398687	2.95862800647284e-08	3.30634305053253e-07	10.063409437945
P00957_ECOLI	1.701515395979	8.63367798504294	-46.9507265068835	3.06178583314968e-08	3.40990668815163e-07	10.0252621260632
P67910_ECOLI	1.72604984089706	9.54441707285661	-46.900067779278	3.07958402972691e-08	3.41729125352294e-07	10.0188077618838
P54115_YEAST	-0.935901163371945	11.2956366735611	46.8721836050182	3.08943305207794e-08	3.41729125352294e-07	10.0152517536793
P52697_ECOLI	1.87028538388332	9.52866137438238	-46.8375670835965	3.10171202130259e-08	3.41924321805967e-07	10.0108338981273
P34227_YEAST	-0.951801378969304	10.191803087681	46.6585138568145	3.16615601547834e-08	3.46827869408411e-07	9.98792434113345
Q12074_YEAST	-0.934094102233109	10.1157317431071	46.6346478364659	3.17486512509803e-08	3.46827869408411e-07	9.98486332156941
Q12118_YEAST	-0.919170808261024	9.81698407333479	46.6120328356683	3.183143933521e-08	3.46827869408411e-07	9.98196114415425
P00950_YEAST	-1.00885019456309	13.1788743374204	46.596475317897	3.18885402684855e-08	3.46827869408411e-07	9.9799637404471
P33892_YEAST	-0.903738125435971	8.39985404520313	46.5014993701125	3.22397768896275e-08	3.48350033826041e-07	9.96775379811625
P0A796_ECOLI	1.82971952727907	10.324284475555	-46.4901654460723	3.22819971712478e-08	3.48350033826041e-07	9.96629487314926
P07257_YEAST	-0.925031833743049	10.2521305013961	46.4719874587661	3.23498493897492e-08	3.48350033826041e-07	9.96395413940132
P15625_YEAST	-0.953685462402037	8.91261308480411	46.3774366445433	3.27055140717608e-08	3.51017596572166e-07	9.95176259960832
P06168_YEAST	-0.997228201217606	10.8777149989007	46.2610975788669	3.31495192226516e-08	3.54612620105471e-07	9.9367236176787
P32527_YEAST	-0.945319317891856	9.99886297404126	46.1778018478866	3.34718081760117e-08	3.5688629569964e-07	9.92593022109292
P0A7R9_ECOLI	1.75127780905429	11.1062381834059	-46.0609440035176	3.39302396653708e-08	3.60591958796686e-07	9.91075131314456
P38708_YEAST	-0.958109335214909	8.69896426138573	45.8656193962178	3.47132253731938e-08	3.67711429686079e-07	9.88528436470721
P0AFH8_ECOLI	1.83182521215144	10.9942122784183	-45.7928893277651	3.50102338910727e-08	3.69653508486261e-07	9.87577082033125
P0AES4_ECOLI	1.86518185096374	8.20253883507208	-45.7434579995444	3.52138171913915e-08	3.70599784810373e-07	9.86929531309034
P53691_YEAST	-0.988455622441588	9.65133116931911	45.6316874027686	3.56793423328767e-08	3.74287810537145e-07	9.85462467226919
P36139_YEAST	-0.939143303961504	8.51361961734348	45.5956549374104	3.58309702681064e-08	3.74669824153962e-07	9.84988666724045
P15705_YEAST	-0.947024548366123	10.0024817214806	45.4940388460693	3.62627126988769e-08	3.77969043899832e-07	9.8365024886512
P0A915_ECOLI	1.86194936618982	9.75822921149426	-45.4047015604569	3.66473876415719e-08	3.80758161694542e-07	9.82470817513525
P0AET8_ECOLI	1.82797751781593	9.92767040667541	-45.2853285342154	3.7168970130516e-08	3.84947423135153e-07	9.80890832813078
P0C018_ECOLI	1.70792142434639	11.2568113875963	-45.204548186392	3.75269228023854e-08	3.87420803026531e-07	9.79819028656961
P07342_YEAST	-0.949975737737633	9.12475351992903	45.0285256605751	3.83211642796558e-08	3.94368437460255e-07	9.7747617438972
P37292_YEAST	-0.881163529766042	9.2347146150411	44.9914765581552	3.84908648498477e-08	3.94413830106136e-07	9.76981760560954
P64596_ECOLI	1.61966805498685	7.84697798142727	-44.9746694733533	3.85681420583491e-08	3.94413830106136e-07	9.7675732437519
P0ACD8_ECOLI	1.8170815096909	9.7727473544795	-44.946174269049	3.86995806782485e-08	3.94446551404208e-07	9.76376596835624
P0AFK0_ECOLI	2.00605960348635	7.16045319582531	-44.921477358862	3.8813928797462e-08	3.94446551404208e-07	9.76046402644126
P76658_ECOLI	1.99338307463564	7.85176986764048	-44.8893055974519	3.8963487189362e-08	3.94732898254845e-07	9.75615969459168
P0ADW3_ECOLI	1.72064534558443	8.39963778021275	-44.7064898880849	3.98264387945426e-08	4.01107569657026e-07	9.73163542812174
P0A9Y6_ECOLI	1.60191515732992	9.06175179851403	-44.7037789159768	3.98394049813098e-08	4.01107569657026e-07	9.73127092439462
P0AEK2_ECOLI	1.77841691891159	9.10806980786349	-44.6741843614063	3.99812774374883e-08	4.01293562428123e-07	9.72729019932995
P53090_YEAST	-0.903291219845116	9.8002302055921	44.5354645692084	4.06543185429863e-08	4.06793365851666e-07	9.70859226712574
P15646_YEAST	-0.995437318418984	10.36821551177	44.0926769569457	4.28943145799371e-08	4.27890524582686e-07	9.64847637383808
P0AG07_ECOLI	1.86432310821228	7.45926624130459	-43.9150508438327	4.38338208822428e-08	4.35338371709379e-07	9.62417332345549
P04456_YEAST	-1.02324194070245	11.9500141267489	43.9010945613612	4.39086672572805e-08	4.35338371709379e-07	9.62225921936308
P33599_ECOLI	1.77924881278786	7.95063120834015	-43.8248875251137	4.43200415188177e-08	4.38081383037067e-07	9.61179559315923
P36136_YEAST	-0.937769023034605	6.72361131841824	43.7190450712174	4.48989961553246e-08	4.41477362534292e-07	9.59722959509382
P0A6H5_ECOLI	1.67519061247267	8.27364379614116	-43.7089910773738	4.49544560266507e-08	4.41477362534292e-07	9.59584395054916
P05317_YEAST	-0.9986491988211	11.7020178889397	43.6879339744891	4.50708746498724e-08	4.41477362534292e-07	9.59294071743043
P0AAB8_ECOLI	2.07117521957147	8.01530203356671	-43.6569720284238	4.52427040437545e-08	4.4182965030117e-07	9.58866906399308
P0ACF0_ECOLI	1.84110290929251	11.8477866072359	-43.5598257072906	4.57868996332115e-08	4.44494534159838e-07	9.57524464745954
P00490_ECOLI	1.68619151999002	8.47892991551327	-43.5258031908709	4.59793195896872e-08	4.44494534159838e-07	9.57053537225971
P07267_YEAST	-0.97436126021541	10.0129863424377	43.5210486229768	4.60062861060464e-08	4.44494534159838e-07	9.5698769396732
P76558_ECOLI	1.82223651252211	6.84915013353332	-43.5111799908406	4.60623179618283e-08	4.44494534159838e-07	9.56851003749264
P31663_ECOLI	2.19709436091491	7.34558725935634	-43.3106593293386	4.72185438784765e-08	4.54303860037887e-07	9.54066193235319
P0AGK4_ECOLI	1.70788252667336	8.57706551427712	-43.2468361559751	4.75937510477648e-08	4.56053784608221e-07	9.5317685102676
P39676_YEAST	-0.978054299346713	11.2803681655098	43.2320973533715	4.76808999897894e-08	4.56053784608221e-07	9.52971268753192
P0A8W8_ECOLI	1.87202309029744	9.4355026053513	-43.0341766390748	4.88697079408084e-08	4.65646719104208e-07	9.50203120942563
P0ACJ0_ECOLI	1.68426160488847	8.87847152832319	-43.0177037361738	4.89702269168632e-08	4.65646719104208e-07	9.49972099073552
P05055_ECOLI	1.85101818197172	9.28989564826083	-42.8150090593624	5.02273705968012e-08	4.74717910869731e-07	9.47121469793624
P40185_YEAST	-0.947442987111023	9.84854297760959	42.8088923334551	5.02658982303015e-08	4.74717910869731e-07	9.47035216411784
P0AG90_ECOLI	1.91933207816979	5.50223003903527	-42.7804028128516	5.04458083886618e-08	4.74717910869731e-07	9.46633300995783
P32074_YEAST	-0.911297453407673	8.25814358249904	42.7504055798662	5.06360652764928e-08	4.74717910869731e-07	9.46209798450341
P0A761_ECOLI	1.80376272966932	7.4070572771818	-42.7375370959938	5.07179440323591e-08	4.74717910869731e-07	9.46028020697406
P26637_YEAST	-0.909756776020346	9.72738467202873	42.7108137517573	5.08884795118282e-08	4.74717910869731e-07	9.45650340192454
P0A6N4_ECOLI	2.09701591285272	8.66496702515518	-42.7018164462725	5.0946048860251e-08	4.74717910869731e-07	9.45523123195721
Q03048_YEAST	-0.898594845915692	11.1436922916343	42.6162058861776	5.1497708849384e-08	4.7756670851381e-07	9.44311165815462
P0AES9_ECOLI	1.67764230903001	11.0106501966109	-42.5876465140205	5.16833136966403e-08	4.7756670851381e-07	9.43906268072301
P22768_YEAST	-0.928083415222849	9.9616179100394	42.5862611116144	5.16923374529093e-08	4.7756670851381e-07	9.43886619103442
P00445_YEAST	-0.907134455049349	9.83969111113776	42.5599437726306	5.18641094825477e-08	4.77796272060184e-07	9.43513230990897
P0ACE7_ECOLI	1.92482139027334	7.90960494207109	-42.3973228523564	5.29406645814874e-08	4.86336274629935e-07	9.41200359764232
P26321_YEAST	-0.963471489021241	11.5147349681986	42.3740494303633	5.3096892845744e-08	4.86397452209464e-07	9.40868560373749
P07170_YEAST	-0.950015754519157	10.9234139304034	42.2937853074999	5.36398929782534e-08	4.89991381924944e-07	9.39722737588804
P19097_YEAST	-0.963548071959273	9.84104692644187	42.2642039154464	5.3841674298746e-08	4.90456932267569e-07	9.39299844090967
P22564_ECOLI	2.86138549696652	5.57704996508024	-42.2152976389227	5.41772520588027e-08	4.92135261718509e-07	9.38599973155427
P0AC86_ECOLI	1.86567972896382	9.0039940326249	-42.074551914433	5.51569246775211e-08	4.986918423037e-07	9.36580882833514
P37685_ECOLI	1.8306876720998	8.78977934886336	-42.0562839304742	5.52856143348975e-08	4.986918423037e-07	9.36318275578537
P0A9D2_ECOLI	2.23788053586476	7.64110152288914	-42.0458766163591	5.53590882754107e-08	4.986918423037e-07	9.36168611878744
P0A6V8_ECOLI	1.74273831041727	8.99480559066265	-41.8473332243668	5.67831900685172e-08	5.10063256013514e-07	9.33305661094215
P07395_ECOLI	1.75921770332259	8.5871174076785	-41.8265026668042	5.693510514542e-08	5.10063256013514e-07	9.33004430045481
P35691_YEAST	-0.952549689929212	11.2444788039183	41.7588968594508	5.74314770889333e-08	5.13096603003328e-07	9.32025652350884
